date,instance_request_count,cpu_request,mem_request,instance_processing_count,cpu_avg_usage,mem_avg_usage
2000-01-01 22:41:00,11891.4333333333,726382.083333333,7812.54833333333,3637.15,333213.966666667,1815.76849999999
2000-01-01 22:42:00,11484.0166666667,692639.916666667,7639.47316666667,3663.81666666666,324494.033333333,1894.18933333333
2000-01-01 22:43:00,11220.1333333333,674834.166666667,7543.54716666667,3405.8,306385.416666667,1842.43566666666
2000-01-01 22:44:00,12588.8833333333,778950,8027.64283333333,3922.66666666667,354648.05,1783.99816666666
2000-01-01 22:45:00,14534.4666666667,952049.5,9104.37383333333,4882.85,348525.416666666,1819.43699999999
2000-01-01 22:46:00,13754.9666666667,947598.333333333,8475.856,5164.45,387852.783333333,1809.15483333333
2000-01-01 22:47:00,13030.85,879775,8156.102,4418.81666666667,381549.983333333,1783.10383333333
2000-01-01 22:48:00,11930.3166666667,755215,7653.08666666667,4235.9,373534.016666667,1904.36449999999
2000-01-01 22:49:00,11447.25,687804.166666667,7469.523,3992.7,359809.416666667,1738.32683333332
2000-01-01 22:50:00,11922.2666666667,672460.833333333,7754.864,4061.1,374076.8,1639.16033333332
2000-01-01 22:51:00,11257.2333333333,640790,7331.5425,3362.28333333333,313982.766666667,1554.45716666665
2000-01-01 22:52:00,10931.75,598947.5,7117.20266666667,2509.01666666667,236203.35,1401.07949999999
2000-01-01 22:53:00,11187.1666666667,621401.666666667,7222.652,2348.55,212643.3,1243.75466666667
2000-01-01 22:54:00,10190.55,522127.5,6972.409,1815.66666666667,163521.8,1021.76916666668
2000-01-01 22:55:00,10607.0333333333,542172.5,7189.06016666667,1786.61666666667,161101.016666667,933.668500000015
2000-01-01 22:56:00,10354.8833333333,528306.666666667,7020.46433333333,1473.96666666667,132999.5,826.976000000012
2000-01-01 22:57:00,11224.45,622090.833333333,7669.01466666667,1499.9,115944.933333333,676.705833333344
2000-01-01 22:58:00,13230.1833333333,692832.5,8277.76583333334,1441.36666666669,112560.833333333,609.080166666674
2000-01-01 22:59:00,11650.9833333333,599955.833333333,7521.78633333333,1111.76666666667,80757.6666666667,464.554000000005
2000-01-01 23:00:00,10458.1333333333,530950.833333333,7083.8975,672.766666666666,50087.7666666667,329.142333333336
2000-01-01 23:01:00,101765.616666667,9666316.75,35646.384,3687.16666666686,270927.733333331,288.482500000001
2000-01-01 23:02:00,106128.466666667,9866338.33333333,37751.3553333333,7079.98333333334,206561.883333333,1068.2345
2000-01-01 23:03:00,106979.033333333,9890366.33333333,37875.7811666667,6391.44999999976,165250.383333333,2569.25266666663
2000-01-01 23:04:00,96918.35,8929040.5,34960.1051666667,2418.90000000001,87150.6833333333,1507.85433333333
2000-01-01 23:05:00,19699.4833333333,1313160,11264.803,2824.56666666665,215591.183333333,414.499166666668
2000-01-01 23:06:00,13111.6833333333,759777,8191.64016666667,1613.7,138618.75,318.608833333334
2000-01-01 23:07:00,23158.1833333333,1866492.5,10852.2703333333,1828.35000000005,150035.55,400.452500000001
2000-01-01 23:08:00,28343.0833333333,1712601.66666667,16242.8918333333,10113.85,253226.2,770.064499999973
2000-01-01 23:09:00,23414.9166666667,1219946.66666667,14706.1856666667,8631.30000000004,211713.316666667,625.330999999987
2000-01-01 23:10:00,23178.4166666667,1193503.33333333,14594.8876666667,1376.65,108134.3,168.045666666668
2000-01-01 23:11:00,23031.8666666667,1183715,14527.2003333333,1208.66666666667,106132.266666667,213.743833333334
2000-01-01 23:12:00,10753.2333333333,559272.75,7301.09083333333,959.75,94111.0666666667,144.021166666668
2000-01-01 23:13:00,19849.9166666667,1546251.66666667,9575.20333333333,3433.24999999998,175198.8,260.876333333334
2000-01-01 23:14:00,14692.8833333333,937829.5,8297.73533333333,2534.28333333334,222578.7,214.620333333335
2000-01-01 23:15:00,14750.3333333333,945818.833333333,8508.80733333333,3309.29999999999,304262.4,276.778000000001
2000-01-01 23:16:00,12857.2833333333,753659.166666667,7945.538,1859.26666666667,183081.066666667,323.002666666667
2000-01-01 23:17:00,19549.6833333333,1029760.83333333,11863.0855,2477.75,154407.95,709.437333333335
2000-01-01 23:18:00,22262.05,1149214.16666667,12274.0763333333,6467.20000000004,202531.966666667,877.556500000001
2000-01-01 23:19:00,18149.3833333333,1032512.5,10980.9898333333,5038.41666666666,378366.566666667,1811.1963333333
2000-01-01 23:20:00,16456.7333333333,953298.25,9952.73433333333,3963.96666666666,320843.033333333,1893.63616666663
2000-01-01 23:21:00,16531.2833333333,974875,9787.71166666667,3966.8,336007.733333333,1597.9583333333
2000-01-01 23:22:00,17863.5333333333,1173954.58333333,11198.1201666667,4907.8333333333,404861.75,1550.1503333333
2000-01-01 23:23:00,17488.4166666667,993533.666666667,11462.9338333333,5617.33333333333,426607.733333334,1851.2193333333
2000-01-01 23:24:00,19686.6166666667,1442761.83333333,11103.6951666667,4983.83333333334,421963.15,2104.0878333333
2000-01-01 23:25:00,68729.0333333333,6349062.66666667,25743.6783333333,10679.4666666664,954408.166666667,3105.33916666657
2000-01-01 23:26:00,66658.35,6192533,24672.0891666667,9932.64999999969,782960.850000001,2298.26833333331
2000-01-01 23:27:00,32480.9333333333,2886873.16666667,14233.7858333333,4924.45,482770.4,1225.5553333333
2000-01-01 23:28:00,11567.9166666667,802549.333333333,7900.84833333333,5656.86666666667,557038.6,1176.3023333333
2000-01-01 23:29:00,11095.4833333333,793711,7631.172,5314.03333333333,563689.25,1146.48049999997
2000-01-01 23:30:00,12628.55,799331.5,8185.28566666667,7738.81666666668,624463.733333333,1599.86166666664
2000-01-01 23:31:00,19578.2666666667,1508774.16666667,10443.6511666667,8955.5333333333,633442.383333333,1557.9708333333
2000-01-01 23:32:00,15808.1833333333,1138733.83333333,9633.21833333333,6001.66666666667,487191.35,1415.0163333333
2000-01-01 23:33:00,12295.7333333333,759970.666666667,7711.4745,5696.39999999999,422565.116666667,1506.32466666664
2000-01-01 23:34:00,19724.65,1552860,7980.73983333333,4575.98333333333,382962.366666667,1344.72316666663
2000-01-01 23:35:00,17592.25,1378547.08333333,7615.60783333333,6232.70000000005,518839,1402.45049999996
2000-01-01 23:36:00,9076.31666666667,545993,5836.469,2654.31666666667,242561.716666667,1337.6783333333
2000-01-01 23:37:00,9717.73333333334,576986.666666667,6252.44866666667,2829.91666666667,251498.783333333,1373.76366666663
2000-01-01 23:38:00,79292.1166666667,7444367.25,27202.499,2688.21666666672,248924.866666667,1169.90616666663
2000-01-01 23:39:00,88699.3166666667,8480087.5,29858.6956666667,3398.41666666669,260445.983333333,1477.77316666663
2000-01-01 23:40:00,85761.55,8244691.66666667,29045.6921666667,4567.16666666693,352807.116666668,1144.25249999997
2000-01-01 23:41:00,76247.6833333333,7284767.5,25983.1581666667,2427.31666666669,202821.616666667,1117.34766666663
2000-01-01 23:42:00,95366.05,9077806.16666667,32230.6771666667,11821.0666666667,1003475.06666667,1520.94199999997
2000-01-01 23:43:00,91844.15,8740499.83333333,30953.4923333333,6021.86666666667,533164.133333333,1178.51633333331
2000-01-01 23:44:00,81598.8666666667,7828695.83333333,28034.6758333333,3946.95000000001,370818.633333333,1063.53566666665
2000-01-01 23:45:00,79499.05,7623477.5,27338.8861666667,4054.11666666667,373946.266666667,989.471666666653
2000-01-01 23:46:00,78055.2166666667,7404105,26661.667,3360.16666666667,306977.333333333,834.61066666666
2000-01-01 23:47:00,76887.0666666667,7290105.83333333,26094.5158333333,2557.75000000001,229442.883333333,617.719833333335
2000-01-01 23:48:00,76723.2666666667,7273467.75,26017.006,2451.56666666666,224890.066666667,507.664666666671
2000-01-01 23:49:00,23639.6333333333,1949109.16666667,10214.1723333333,2422.48333333334,226249.566666667,564.155999999999
2000-01-01 23:50:00,15666.3,1161189.66666667,7861.84666666667,2226.90000000002,188297.816666667,465.991333333333
2000-01-01 23:51:00,15754.9666666667,927668.333333333,8189.191,979.2,94317.5166666667,182.858666666667
2000-01-01 23:52:00,14636.0166666667,830055,7721.445,629.35,62955.9,164.267666666667
2000-01-01 23:53:00,14551.2666666667,796476.25,7545.3925,1308.73333333334,51453.9166666667,238.652666666666
2000-01-01 23:54:00,14705.0166666667,810119.5,7687.86366666667,2586.45000000003,150730.666666667,124.502
2000-01-01 23:55:00,13839.1333333333,761415.666666667,7416.00616666667,2222.45000000001,156237.166666667,86.7775000000002
2000-01-01 23:56:00,12809.7666666667,709318,7127.79166666667,1312.53333333333,131699.666666667,34.873
2000-01-01 23:57:00,12475.3,714701.166666667,6999.98016666667,1555.88333333334,145901.05,27.9866666666665
2000-01-01 23:58:00,8835.58333333333,524725.833333333,5667.549,1683.5,171078.383333333,55.4646666666667
2000-01-01 23:59:00,16547.5833333333,1458662.5,7245.7695,3974.95000000003,361994.816666666,1064.8013333333
2000-01-02 00:00:00,16197.1166666667,1426178.33333333,8102.323,4473.45,429085.05,1148.0903333333
2000-01-02 00:01:00,68850.8833333333,6641089.16666667,23534.4638333333,10908.4333333334,1075420.59999998,1861.59483333324
2000-01-02 00:02:00,66576.8833333333,6417402.5,22390.4058333333,10761.8666666674,1058026.78333332,2137.14899999992
2000-01-02 00:03:00,35887.1833333333,3208874.75,13826.5461666667,6642.65,644585.233333333,1782.91699999997
2000-01-02 00:04:00,12453.9666666667,869606.083333333,6868.45433333333,7459.40000000001,726366.616666667,2259.57266666665
2000-01-02 00:05:00,14196.5666666667,991973.75,7151.05283333334,8281.08333333333,753733.2,2929.10233333331
2000-01-02 00:06:00,15763.3,1104278.75,8769.8165,8009.61666666666,707787.516666667,3027.99366666664
2000-01-02 00:07:00,18638.9,1205582.75,9877.00683333333,10644.3,698459.7,2908.30533333331
2000-01-02 00:08:00,17623.1166666667,1094482.75,9348.78866666667,8984.73333333333,604929.116666667,2548.91099999999
2000-01-02 00:09:00,16915.5166666667,1062509.16666667,8590.244,9217.48333333333,710521.866666667,2398.44849999998
2000-01-02 00:10:00,17673.8833333333,1078327.5,9002.85116666667,10475.95,775591.116666667,2174.06049999998
2000-01-02 00:11:00,73627.7333333333,3916706.33333333,36757.8095,16849.9666666663,1006042.28333334,2619.67816666663
2000-01-02 00:12:00,68738.7666666669,3692022.83333334,34327.4766666666,22292.6333333336,1147713.30000001,3023.44566666662
2000-01-02 00:13:00,21172.4,1303944.66666667,11603.4528333333,6222.2,502252.65,1451.66266666663
2000-01-02 00:14:00,27082.6166666667,2287057.66666667,11514.3603333333,8199.64999999999,576070.416666666,1278.9318333333
2000-01-02 00:15:00,24354.25,2053486,9893.39716666667,3949.08333333333,349758.033333333,1207.38916666663
2000-01-02 00:16:00,50646.4,4603696.66666667,18742.4843333333,11307.0833333334,831163.716666667,2025.29816666664
2000-01-02 00:17:00,59681.0833333333,5498109.66666667,22419.561,8899.25000000001,615299.316666666,1861.33399999997
2000-01-02 00:18:00,16635.6,1238596.25,9163.87333333333,4972.2,460039.433333334,1766.58116666664
2000-01-02 00:19:00,16343.0666666667,993190,8350.61433333333,4712.41666666667,418153.516666667,1578.1553333333
2000-01-02 00:20:00,29147.7166666667,2328808.5,12139.173,8458.80000000017,672664.249999998,1930.38149999997
2000-01-02 00:21:00,30143.4333333333,2413936.16666667,13039.2165,8273.75000000001,618680.683333333,2127.77916666664
2000-01-02 00:22:00,15652.3333333333,1081203.16666667,8383.91833333333,6911.2,597614.933333333,2073.67966666664
2000-01-02 00:23:00,12351.45,932822.583333334,6629.7625,5621.5,500262.216666667,1911.87799999997
2000-01-02 00:24:00,21108.4,1405130.25,11688.5726666667,8073.33333333333,701312.733333334,2281.91399999997
2000-01-02 00:25:00,22577.45,1368510.5,12962.5733333333,7935.86666666667,699447.166666667,3038.58749999998
2000-01-02 00:26:00,21238.65,1303159.08333333,12167.79,6248.78333333334,569016.083333333,2872.31399999998
2000-01-02 00:27:00,19723.3666666667,1160407.66666667,11440.8246666667,5708.33333333333,600589.866666667,2369.57849999997
2000-01-02 00:28:00,18797,1117155.16666667,11036.9328333333,4683.96666666667,554137.566666667,1880.62783333331
2000-01-02 00:29:00,19068.8666666667,1145298.83333333,11184.7068333333,5120.08333333333,581536.366666667,2311.1708333333
2000-01-02 00:30:00,17352.4833333333,1051822.83333333,10097.9453333333,4912.81666666667,551513.35,2316.77316666663
2000-01-02 00:31:00,23994.5166666667,1803057.16666667,11576.1513333333,8172.3333333333,731992.633333333,2580.1803333333
2000-01-02 00:32:00,18079.8666666667,1262287,9674.69916666667,5560.3,581608.95,2426.24816666665
2000-01-02 00:33:00,15738.7333333333,1017953.83333333,8909.09116666666,4789.06666666667,437473.016666667,1761.43583333332
2000-01-02 00:34:00,13208.25,818115.75,7829.47366666667,2975.71666666666,280054.333333333,1057.99883333333
2000-01-02 00:35:00,12427.1333333333,782445,7644.63983333333,1947.16666666667,190272.583333333,755.388666666663
2000-01-02 00:36:00,12863.7833333333,853323.25,7896.77516666667,2396.98333333334,225684.783333333,710.546166666667
2000-01-02 00:37:00,12616.7,823026.833333333,7708.33683333333,1984.83333333334,181470.95,516.942833333334
2000-01-02 00:38:00,14324.15,916130.916666666,8646.69516666667,2890.83333333333,278367.383333333,929.647166666669
2000-01-02 00:39:00,13972.5333333333,880404.583333333,8495.60383333333,2791.23333333333,267635.8,796.353500000002
2000-01-02 00:40:00,12861.8666666667,761962.75,8085.87933333333,2144.8,202975.983333333,579.420000000001
2000-01-02 00:41:00,12487.0666666667,726663.333333333,7891.233,1602.13333333333,155329.85,477.964666666667
2000-01-02 00:42:00,12588.0166666667,747493.5,7958.793,1705.68333333333,139942.866666667,595.750333333333
2000-01-02 00:43:00,12863.65,738400.916666667,8178.88233333333,1187.68333333333,115348.566666667,348.7085
2000-01-02 00:44:00,13471.4333333333,768173.333333333,8207.64133333334,1359.48333333334,45714.9666666667,245.255166666666
2000-01-02 00:45:00,14484.5833333333,823241.75,9071.71383333333,1344.48333333333,37440.9166666667,145.925166666668
2000-01-02 00:46:00,14592.5,823993.166666667,9216.70933333333,1494.88333333333,95635.8666666667,295.739833333335
2000-01-02 00:47:00,13796.3333333333,787712.583333333,8735.72716666667,1058.71666666667,97718.2666666667,272.352333333335
2000-01-02 00:48:00,16241.9166666667,1006581.58333333,10071.5453333333,2367.95,206033.916666667,607.915999999997
2000-01-02 00:49:00,13872.6833333333,797010.5,8791.68566666666,2416.15,219637.333333333,624.525499999997
2000-01-02 00:50:00,14685.6333333333,906842.25,9139.38733333333,2808.46666666667,208122.633333333,573.644833333335
2000-01-02 00:51:00,12883.0666666667,724761.166666667,8197.60016666667,2260.63333333333,201645.416666667,343.555833333335
2000-01-02 00:52:00,12265.2166666667,690333.5,7720.119,2691.66666666667,257003.583333333,393.215500000002
2000-01-02 00:53:00,11443.0666666667,643771.75,7163.4555,1977.85,190247.066666667,218.045166666667
2000-01-02 00:54:00,11275.4,651305.333333333,7058.19166666667,1378.1,131482.783333333,54.417
2000-01-02 00:55:00,17500.5333333333,956805.25,10438.5453333333,4898.23333333333,321738.016666667,728.219499999993
2000-01-02 00:56:00,14884.25,834317.5,8694.772,2160.31666666666,180201.416666667,286.251666666667
2000-01-02 00:57:00,10477.75,597948.666666667,6681.53883333333,1221.66666666667,118075.066666667,21.0123333333333
2000-01-02 00:58:00,10523.5166666667,600059.166666667,6633.75966666667,1814.53333333333,165081.65,387.217166666667
2000-01-02 00:59:00,11434.3166666667,643202.5,6783.66383333333,2859.41666666666,165735.866666667,2035.54966666664
2000-01-02 01:00:00,11211.0166666667,634040.833333333,6707.62966666667,2741.36666666667,153294.7,1876.18233333331
2000-01-02 01:01:00,11350.65,634423.666666667,7070.38216666667,4316.75,324456.016666667,916.732333333319
2000-01-02 01:02:00,18147.0166666667,1120907.91666667,10317.6188333333,3771.71666666667,295559.25,758.625166666653
2000-01-02 01:03:00,19376.65,1266468.33333333,10513.8475,6502.96666666663,394224.433333333,746.962833333319
2000-01-02 01:04:00,12594.3833333333,700283.333333334,7327.2875,3011.03333333333,272041.416666667,764.633666666654
2000-01-02 01:05:00,9631.75,652309.666666667,5349.84716666667,3511,330221.55,757.42133333332
2000-01-02 01:06:00,9177.78333333333,556308.583333333,5142.59533333333,4072.7,370874.9,2207.96733333332
